,year,SOI,NumChild,NS,GR,NR,BS,MB,EDD,ERD,BDD,BRD
1432,1982,1,4,576,1.85,1,177,177,0,0,120,0.33
1433,1982,2,1,546,1.85,1,546,546,0,0,120,0.33
1434,1982,2,2,614,1.85,1,614,614,0,0,120,0.33
1435,1982,2,3,682,1.85,1,682,682,0,0,120,0.33
1436,1982,2,4,750,1.85,1,750,750,0,0,120,0.33
1437,1982,3,1,180,1.85,1,180,180,0,0,120,0.33
1438,1982,3,2,233,1.85,1,233,233,0,0,120,0.33
1439,1982,3,3,282,1.85,1,282,282,0,0,120,0.33
1440,1982,3,4,322,1.85,1,322,322,0,0,120,0.33
1441,1982,4,1,193,1.85,1,116,116,0,0,120,0.33
1442,1982,4,2,234,1.85,1,140,140,0,0,120,0.33
1443,1982,4,3,273,1.85,1,164,164,0,0,120,0.33
1444,1982,4,4,310,1.85,1,186,186,0,0,120,0.33
1445,1982,5,1,408,1.85,1,408,408,0,0,120,0.33
1446,1982,5,2,506,1.85,1,506,506,0,0,120,0.33
1447,1982,5,3,601,1.85,1,601,601,0,0,120,0.33
1448,1982,5,4,686,1.85,1,686,686,0,0,120,0.33
1449,1982,6,1,307,1.85,1,307,253,0,0,120,0.33
1450,1982,6,2,388,1.85,1,388,320,0,0,120,0.33
1451,1982,6,3,470,1.85,1,470,387,0,0,120,0.33
1452,1982,6,4,558,1.85,1,558,460,0,0,120,0.33
1453,1982,7,1,347,1.85,1,347,347,0,0,120,0.33
1454,1982,7,2,427,1.85,1,427,427,0,0,120,0.33
1455,1982,7,3,501,1.85,1,501,501,0,0,120,0.33
1456,1982,7,4,573,1.85,1,573,573,0,0,120,0.33
1457,1982,8,1,197,1.85,1,197,197,0,0,120,0.33
1458,1982,8,2,266,1.85,1,266,266,0,0,120,0.33
1459,1982,8,3,312,1.85,1,312,312,0,0,120,0.33
1460,1982,8,4,386,1.85,1,386,386,0,0,120,0.33
1461,1982,9,1,462,1.85,1,236,236,0,0,120,0.33
1462,1982,9,2,586,1.85,1,299,299,0,0,120,0.33
1463,1982,9,3,715,1.85,1,366,366,0,0,120,0.33
1464,1982,9,4,825,1.85,1,422,422,0,0,120,0.33
1465,1982,10,1,297,1.85,1,161,161,0,0,120,0.33
1466,1982,10,2,400,1.85,1,209,209,0,0,120,0.33
1467,1982,10,3,468,1.85,1,249,249,0,0,120,0.33
1468,1982,10,4,549,1.85,1,284,284,0,0,120,0.33
1469,1982,11,1,306,1.85,1,162,162,0,0,120,0.33
1470,1982,11,2,366,1.85,1,194,194,0,0,120,0.33
1471,1982,11,3,432,1.85,1,229,229,0,0,120,0.33
1472,1982,11,4,494,1.85,1,262,262,0,0,120,0.33
1473,1982,12,1,390,1.85,1,390,390,0,0,120,0.33
1474,1982,12,2,468,1.85,1,468,468,0,0,120,0.33
1475,1982,12,3,546,1.85,1,546,546,0,0,120,0.33
1476,1982,12,4,626,1.85,1,626,626,0,0,120,0.33
1477,1982,13,1,446,1.85,1,245,245,0,0,120,0.33
1478,1982,13,2,554,1.85,1,305,305,0,0,120,0.33
1479,1982,13,3,627,1.85,1,345,345,0,0,120,0.33
1480,1982,13,4,700,1.85,1,385,385,0,0,120,0.33
1481,1982,14,1,332,1.85,1,250,250,0,0,120,0.33
1482,1982,14,2,486,1.85,1,302,302,0,0,120,0.33
1483,1982,14,3,593,1.85,1,368,368,0,0,120,0.33
1484,1982,14,4,657,1.85,1,434,434,0,0,120,0.33
1485,1982,15,1,247,1.85,1,222,195,0,0,120,0.33
1486,1982,15,2,307,1.85,1,276,255,0,0,120,0.33
1487,1982,15,3,363,1.85,1,327,315,0,0,120,0.33
1488,1982,15,4,416,1.85,1,374,374,0,0,120,0.33
1489,1982,16,1,336,1.85,1,292,292,0,0,120,0.33
1490,1982,16,2,414,1.85,1,360,360,0,0,120,0.33
1491,1982,16,3,482,1.85,1,419,419,0,0,120,0.33
1492,1982,16,4,533.33,1.85,1,464,464,0,0,120,0.33
1493,1982,17,1,280,1.85,1,280,280,0,0,120,0.33
1494,1982,17,2,338,1.85,1,338,338,0,0,120,0.33
1495,1982,17,3,385,1.85,1,385,385,0,0,120,0.33
1496,1982,17,4,427,1.85,1,427,427,0,0,120,0.33
1497,1982,18,1,162,1.85,1,162,162,0,0,120,0.33
1498,1982,18,2,188,1.85,1,188,188,0,0,120,0.33
1499,1982,18,3,235,1.85,1,235,235,0,0,120,0.33
1500,1982,18,4,275,1.85,1,275,275,0,0,120,0.33
1501,1982,19,1,363,1.85,1,150,138,0,0,120,0.33
1502,1982,19,2,505,1.85,1,209,190,0,0,120,0.33
1503,1982,19,3,620,1.85,1,257,234,0,0,120,0.33
1504,1982,19,4,732,1.85,1,304,277,0,0,120,0.33
1505,1982,20,1,332,1.85,1,332,240,0,0,120,0.33
1506,1982,20,2,448,1.85,1,448,324,0,0,120,0.33
1507,1982,20,3,564,1.85,1,564,408,0,0,120,0.33
1508,1982,20,4,679,1.85,1,679,491,0,0,120,0.33
1509,1982,21,1,291,1.85,1,229,229,0,0,120,0.33
1510,1982,21,2,373,1.85,1,294,294,0,0,120,0.33
1511,1982,21,3,450,1.85,1,355,355,0,0,120,0.33
1512,1982,21,4,521,1.85,1,411,411,0,0,120,0.33
1513,1982,22,1,329,1.85,1,329,314,0,0,120,0.33
1514,1982,22,2,398,1.85,1,398,379,0,0,120,0.33
1515,1982,22,3,466,1.85,1,466,444,0,0,120,0.33
1516,1982,22,4,535,1.85,1,535,509,0,0,120,0.33
1517,1982,23,1,333,1.85,1,304,304,0,0,120,0.33
1518,1982,23,2,407,1.85,1,372,372,0,0,120,0.33
1519,1982,23,3,482,1.85,1,441,441,0,0,120,0.33
1520,1982,23,4,563,1.85,1,515,515,0,0,120,0.33
1521,1982,24,1,368,1.85,1,368,368,0,0,120,0.33
1522,1982,24,2,446,1.85,1,446,446,0,0,120,0.33
1523,1982,24,3,520,1.85,1,520,520,0,0,120,0.33
1524,1982,24,4,584,1.85,1,584,584,0,0,120,0.33
1525,1982,25,1,188,1.85,1,188,60,0,0,120,0.33
1526,1982,25,2,220,1.85,1,220,96,0,0,120,0.33
1527,1982,25,3,252,1.85,1,252,120,0,0,120,0.33
1528,1982,25,4,277,1.85,1,277,144,0,0,120,0.33
1529,1982,26,1,250,1.85,1,209,209,0,0,120,0.33
1530,1982,26,2,312,1.85,1,261,261,0,0,120,0.33
1531,1982,26,3,365,1.85,1,305,305,0,0,120,0.33
1532,1982,26,4,414,1.85,1,346,346,0,0,120,0.33
1533,1982,27,1,337,1.85,1,279,279,0,0,120,0.33
1534,1982,27,2,401,1.85,1,332,332,0,0,120,0.33
1535,1982,27,3,513,1.85,1,425,425,0,0,120,0.33
1536,1982,27,4,607,1.85,1,501,501,0,0,120,0.33
1537,1982,28,1,280,1.85,1,280,280,0,0,120,0.33
1538,1982,28,2,350,1.85,1,350,350,0,0,120,0.33
1539,1982,28,3,420,1.85,1,420,420,0,0,120,0.33
1540,1982,28,4,490,1.85,1,490,490,0,0,120,0.33
1541,1982,29,1,229,1.85,1,217,217,0,0,120,0.33
1542,1982,29,2,285,1.85,1,270,270,0,0,120,0.33
1543,1982,29,3,341,1.85,1,323,323,0,0,120,0.33
1544,1982,29,4,397,1.85,1,377,377,0,0,120,0.33
1545,1982,30,1,292,1.85,1,292,292,0,0,120,0.33
1546,1982,30,2,346,1.85,1,346,346,0,0,120,0.33
1547,1982,30,3,392,1.85,1,392,392,0,0,120,0.33
1548,1982,30,4,438,1.85,1,438,438,0,0,120,0.33
1549,1982,31,1,273,1.85,1,273,273,0,0,120,0.33
1550,1982,31,2,360,1.85,1,360,360,0,0,120,0.33
1551,1982,31,3,414,1.85,1,414,414,0,0,120,0.33
1552,1982,31,4,468,1.85,1,468,468,0,0,120,0.33
1553,1982,32,1,189,1.85,1,189,189,0,0,120,0.33
1554,1982,32,2,233,1.85,1,233,233,0,0,120,0.33
1555,1982,32,3,281,1.85,1,281,281,0,0,120,0.33
1556,1982,32,4,324,1.85,1,324,324,0,0,120,0.33
1557,1982,33,1,355,1.85,1,355,355,0,0,120,0.33
1558,1982,33,2,424,1.85,1,424,424,0,0,120,0.33
1559,1982,33,3,514,1.85,1,514,514,0,0,120,0.33
1560,1982,33,4,591,1.85,1,591,591,0,0,120,0.33
1561,1982,34,1,352,1.85,1,176,176,0,0,120,0.33
1562,1982,34,2,404,1.85,1,202,202,0,0,120,0.33
1563,1982,34,3,442,1.85,1,221,221,0,0,120,0.33
1564,1982,34,4,484,1.85,1,242,242,0,0,120,0.33
1565,1982,35,1,289,1.85,1,289,289,0,0,120,0.33
1566,1982,35,2,357,1.85,1,357,357,0,0,120,0.33
1567,1982,35,3,437,1.85,1,437,437,0,0,120,0.33
1568,1982,35,4,496,1.85,1,496,496,0,0,120,0.33
1569,1982,36,1,393,1.85,1,216,216,0,0,120,0.33
1570,1982,36,2,489,1.85,1,263,263,0,0,120,0.33
1571,1982,36,3,584,1.85,1,327,327,0,0,120,0.33
1572,1982,36,4,680,1.85,1,381,381,0,0,120,0.33
1573,1982,37,1,218,1.85,1,218,218,0,0,120,0.33
1574,1982,37,2,282,1.85,1,282,282,0,0,120,0.33
1575,1982,37,3,349,1.85,1,349,349,0,0,120,0.33
1576,1982,37,4,409,1.85,1,409,409,0,0,120,0.33
1577,1982,38,1,286,1.85,1,286,286,0,0,120,0.33
1578,1982,38,2,338,1.85,1,338,338,0,0,120,0.33
1579,1982,38,3,409,1.85,1,409,409,0,0,120,0.33
1580,1982,38,4,480,1.85,1,480,480,0,0,120,0.33
1581,1982,39,1,262,1.85,1,262,262,0,0,120,0.33
1582,1982,39,2,335,1.85,1,335,335,0,0,120,0.33
1583,1982,39,3,401,1.85,1,401,401,0,0,120,0.33
1584,1982,39,4,460,1.85,1,460,460,0,0,120,0.33
1585,1982,40,1,298,1.85,1,298,298,0,0,120,0.33
1586,1982,40,2,367,1.85,1,367,367,0,0,120,0.33
1587,1982,40,3,420,1.85,1,420,420,0,0,120,0.33
1588,1982,40,4,472,1.85,1,472,472,0,0,120,0.33
1589,1982,41,1,144,1.85,1,144,108,0,0,120,0.33
1590,1982,41,2,187,1.85,1,187,140,0,0,120,0.33
1591,1982,41,3,229,1.85,1,229,171,0,0,120,0.33
1592,1982,41,4,272,1.85,1,272,204,0,0,120,0.33
1593,1982,42,1,280,1.85,1,280,280,0,0,120,0.33
1594,1982,42,2,321,1.85,1,321,321,0,0,120,0.33
1595,1982,42,3,361,1.85,1,361,361,0,0,120,0.33
1596,1982,42,4,401,1.85,1,401,401,0,0,120,0.33
1597,1982,43,1,142,1.85,1,101,101,0,0,120,0.33
1598,1982,43,2,179,1.85,1,127,127,0,0,120,0.33
1599,1982,43,3,217,1.85,1,154,154,0,0,120,0.33
1600,1982,43,4,256,1.85,1,182,182,0,0,120,0.33
1601,1982,44,1,122,1.85,1,85,85,0,0,120,0.33
1602,1982,44,2,168,1.85,1,117,117,0,0,120,0.33
1603,1982,44,3,201,1.85,1,140,140,0,0,120,0.33
1604,1982,44,4,234,1.85,1,163,163,0,0,120,0.33
1605,1982,45,1,443,1.85,1,289,289,0,0,120,0.33
1606,1982,45,2,584,1.85,1,382,382,0,0,120,0.33
1607,1982,45,3,697,1.85,1,455,455,0,0,120,0.33
1608,1982,45,4,886,1.85,1,578,578,0,0,120,0.33
1609,1982,46,1,593,1.85,1,409,409,0,0,120,0.33
1610,1982,46,2,718,1.85,1,495,495,0,0,120,0.33
1611,1982,46,3,809,1.85,1,558,558,0,0,120,0.33
1612,1982,46,4,921,1.85,1,635,635,0,0,120,0.33
1613,1982,47,1,226,1.85,1,203,203,0,0,120,0.33
1614,1982,47,2,283,1.85,1,255,255,0,0,120,0.33
1615,1982,47,3,339,1.85,1,305,305,0,0,120,0.33
1616,1982,47,4,400,1.85,1,360,360,0,0,120,0.33
1617,1982,48,1,560,1.85,1,365,365,0,0,120,0.33
1618,1982,48,2,692,1.85,1,451,451,0,0,120,0.33
1619,1982,48,3,814,1.85,1,531,531,0,0,120,0.33
1620,1982,48,4,939,1.85,1,612,612,0,0,120,0.33
1621,1982,49,1,219,1.85,1,164,164,0,0,120,0.33
1622,1982,49,2,275,1.85,1,206,206,0,0,120,0.33
1623,1982,49,3,332,1.85,1,249,249,0,0,120,0.33
1624,1982,49,4,379,1.85,1,284,254,0,0,120,0.33
1625,1982,50,1,503,1.85,1,427,427,0,0,120,0.33
1626,1982,50,2,592,1.85,1,503,503,0,0,120,0.33
1627,1982,50,3,706,1.85,1,600,600,0,0,120,0.33
1628,1982,50,4,811,1.85,1,689,689,0,0,120,0.33
1629,1982,51,1,320,1.85,1,320,320,0,0,120,0.33
1630,1982,51,2,360,1.85,1,360,360,0,0,120,0.33
1631,1982,51,3,390,1.85,1,390,390,0,0,120,0.33
1632,1982,51,4,450,1.85,1,450,450,0,0,120,0.33
1633,1983,1,1,288,1.85,1,88,88,0,0,120,0.33
1634,1983,1,2,384,1.85,1,118,118,0,0,120,0.33
1635,1983,1,3,480,1.85,1,147,147,0,0,120,0.33
1636,1983,1,4,576,1.85,1,177,177,0,0,120,0.33
1637,1983,2,1,597,1.85,1,597,597,0,0,120,0.33
1638,1983,2,2,674,1.85,1,674,674,0,0,120,0.33
1639,1983,2,3,751,1.85,1,751,751,0,0,120,0.33
1640,1983,2,4,828,1.85,1,828,828,0,0,120,0.33
1641,1983,3,1,180,1.85,1,180,180,0,0,120,0.33
1642,1983,3,2,233,1.85,1,233,233,0,0,120,0.33
1643,1983,3,3,282,1.85,1,282,282,0,0,120,0.33
1644,1983,3,4,322,1.85,1,322,322,0,0,120,0.33
1645,1983,4,1,193,1.85,1,116,116,0,0,120,0.33
1646,1983,4,2,234,1.85,1,140,140,0,0,120,0.33
1647,1983,4,3,273,1.85,1,164,164,0,0,120,0.33
1648,1983,4,4,310,1.85,1,186,186,0,0,120,0.33
1649,1983,5,1,424,1.85,1,424,424,0,0,120,0.33
1650,1983,5,2,526,1.85,1,526,526,0,0,120,0.33
1651,1983,5,3,625,1.85,1,625,625,0,0,120,0.33
1652,1983,5,4,713,1.85,1,713,713,0,0,120,0.33
1653,1983,6,1,307,1.85,1,307,252,0,0,120,0.33
1654,1983,6,2,388,1.85,1,388,319,0,0,120,0.33
1655,1983,6,3,470,1.85,1,470,387,0,0,120,0.33
1656,1983,6,4,558,1.85,1,558,459,0,0,120,0.33
1657,1983,7,1,360,1.85,1,368,368,0,0,120,0.33
1658,1983,7,2,453,1.85,1,453,453,0,0,120,0.33
1659,1983,7,3,532,1.85,1,532,532,0,0,120,0.33
1660,1983,7,4,608,1.85,1,608,608,0,0,120,0.33
1661,1983,8,1,197,1.85,1,197,197,0,0,120,0.33
1662,1983,8,2,266,1.85,1,266,266,0,0,120,0.33
1663,1983,8,3,312,1.85,1,312,312,0,0,120,0.33
1664,1983,8,4,386,1.85,1,386,386,0,0,120,0.33
1665,1983,9,1,462,1.85,1,236,236,0,0,120,0.33
1666,1983,9,2,586,1.85,1,299,299,0,0,120,0.33
1667,1983,9,3,715,1.85,1,366,366,0,0,120,0.33
1668,1983,9,4,825,1.85,1,422,422,0,0,120,0.33
1669,1983,10,1,297,1.85,1,178,178,0,0,120,0.33
1670,1983,10,2,400,1.85,1,231,231,0,0,120,0.33
1671,1983,10,3,468,1.85,1,273,273,0,0,120,0.33
1672,1983,10,4,549,1.85,1,315,315,0,0,120,0.33
1673,1983,11,1,306,1.85,1,169,169,0,0,120,0.33
1674,1983,11,2,366,1.85,1,202,202,0,0,120,0.33
1675,1983,11,3,432,1.85,1,238,238,0,0,120,0.33
1676,1983,11,4,494,1.85,1,272,272,0,0,120,0.33
1677,1983,12,1,390,1.85,1,390,390,0,0,120,0.33
1678,1983,12,2,468,1.85,1,468,468,0,0,120,0.33
1679,1983,12,3,546,1.85,1,546,546,0,0,120,0.33
1680,1983,12,4,626,1.85,1,626,626,0,0,120,0.33
1681,1983,13,1,446,1.85,1,245,245,0,0,120,0.33
1682,1983,13,2,554,1.85,1,305,305,0,0,120,0.33
1683,1983,13,3,627,1.85,1,345,345,0,0,120,0.33
1684,1983,13,4,700,1.85,1,385,385,0,0,120,0.33
1685,1983,14,1,372,1.85,1,250,250,0,0,120,0.33
1686,1983,14,2,542,1.85,1,302,302,0,0,120,0.33
1687,1983,14,3,660,1.85,1,368,368,0,0,120,0.33
1688,1983,14,4,728,1.85,1,434,434,0,0,120,0.33
1689,1983,15,1,247,1.85,1,222,196,0,0,120,0.33
1690,1983,15,2,307,1.85,1,276,256,0,0,120,0.33
1691,1983,15,3,363,1.85,1,327,316,0,0,120,0.33
1692,1983,15,4,416,1.85,1,374,374,0,0,120,0.33
1693,1983,16,1,382.95,1.85,1,292,292,0,0,120,0.33
1694,1983,16,2,494,1.85,1,360,360,0,0,120,0.33
1695,1983,16,3,572,1.85,1,419,419,0,0,120,0.33
1696,1983,16,4,622.82,1.85,1,464,464,0,0,120,0.33
1697,1983,17,1,280,1.85,1,280,280,0,0,120,0.33
1698,1983,17,2,338,1.85,1,338,338,0,0,120,0.33
1699,1983,17,3,385,1.85,1,385,385,0,0,120,0.33
1700,1983,17,4,427,1.85,1,427,427,0,0,120,0.33
1701,1983,18,1,162,1.85,1,162,162,0,0,120,0.33
1702,1983,18,2,188,1.85,1,188,188,0,0,120,0.33
1703,1983,18,3,235,1.85,1,235,235,0,0,120,0.33
1704,1983,18,4,275,1.85,1,275,275,0,0,120,0.33
1705,1983,19,1,387,1.85,1,135,135,0,0,120,0.33
1706,1983,19,2,538,1.85,1,188,188,0,0,120,0.33
1707,1983,19,3,661,1.85,1,231,231,0,0,120,0.33
1708,1983,19,4,781,1.85,1,273,273,0,0,120,0.33
1709,1983,20,1,349,1.85,1,349,253,0,0,120,0.33
1710,1983,20,2,471,1.85,1,471,341,0,0,120,0.33
1711,1983,20,3,593,1.85,1,593,430,0,0,120,0.33
1712,1983,20,4,714,1.85,1,714,518,0,0,120,0.33
1713,1983,21,1,291,1.85,1,229,229,0,0,120,0.33
1714,1983,21,2,373,1.85,1,294,294,0,0,120,0.33
1715,1983,21,3,450,1.85,1,355,355,0,0,120,0.33
1716,1983,21,4,521,1.85,1,411,411,0,0,120,0.33
1717,1983,22,1,329,1.85,1,329,314,0,0,120,0.33
1718,1983,22,2,398,1.85,1,398,379,0,0,120,0.33
1719,1983,22,3,466,1.85,1,466,444,0,0,120,0.33
1720,1983,22,4,535,1.85,1,535,509,0,0,120,0.33
1721,1983,23,1,333,1.85,1,304,304,0,0,120,0.33
1722,1983,23,2,407,1.85,1,372,372,0,0,120,0.33
1723,1983,23,3,482,1.85,1,441,441,0,0,120,0.33
1724,1983,23,4,563,1.85,1,515,515,0,0,120,0.33
1725,1983,24,1,412,1.85,1,412,412,0,0,120,0.33
1726,1983,24,2,500,1.85,1,500,500,0,0,120,0.33
1727,1983,24,3,583,1.85,1,583,583,0,0,120,0.33
1728,1983,24,4,654,1.85,1,654,654,0,0,120,0.33
1729,1983,25,1,244,1.85,1,244,60,0,0,120,0.33
1730,1983,25,2,286,1.85,1,286,96,0,0,120,0.33
1731,1983,25,3,327,1.85,1,327,120,0,0,120,0.33
1732,1983,25,4,360,1.85,1,360,144,0,0,120,0.33
1733,1983,26,1,250,1.85,1,209,209,0,0,120,0.33
1734,1983,26,2,312,1.85,1,261,261,0,0,120,0.33
1735,1983,26,3,365,1.85,1,305,305,0,0,120,0.33
1736,1983,26,4,414,1.85,1,346,346,0,0,120,0.33
1737,1983,27,1,337,1.85,1,279,279,0,0,120,0.33
1738,1983,27,2,401,1.85,1,332,332,0,0,120,0.33
1739,1983,27,3,513,1.85,1,425,425,0,0,120,0.33
1740,1983,27,4,607,1.85,1,501,501,0,0,120,0.33
1741,1983,28,1,280,1.85,1,280,280,0,0,120,0.33
1742,1983,28,2,350,1.85,1,350,350,0,0,120,0.33
1743,1983,28,3,420,1.85,1,420,420,0,0,120,0.33
1744,1983,28,4,490,1.85,1,490,490,0,0,120,0.33
1745,1983,29,1,229,1.85,1,183,183,0,0,120,0.33
1746,1983,29,2,285,1.85,1,228,228,0,0,120,0.33
1747,1983,29,3,341,1.85,1,272,272,0,0,120,0.33
1748,1983,29,4,397,1.85,1,317,317,0,0,120,0.33
1749,1983,30,1,306,1.85,1,306,306,0,0,120,0.33
1750,1983,30,2,362,1.85,1,362,362,0,0,120,0.33
1751,1983,30,3,410,1.85,1,410,410,0,0,120,0.33
1752,1983,30,4,458,1.85,1,458,458,0,0,120,0.33
1753,1983,31,1,273,1.85,1,273,273,0,0,120,0.33
1754,1983,31,2,360,1.85,1,360,360,0,0,120,0.33
1755,1983,31,3,414,1.85,1,414,414,0,0,120,0.33
1756,1983,31,4,468,1.85,1,468,468,0,0,120,0.33
1757,1983,32,1,189,1.85,1,189,189,0,0,120,0.33
1758,1983,32,2,233,1.85,1,233,233,0,0,120,0.33
1759,1983,32,3,281,1.85,1,281,281,0,0,120,0.33
1760,1983,32,4,324,1.85,1,324,324,0,0,120,0.33
1761,1983,33,1,355,1.85,1,355,355,0,0,120,0.33
1762,1983,33,2,424,1.85,1,424,424,0,0,120,0.33
1763,1983,33,3,514,1.85,1,514,514,0,0,120,0.33
1764,1983,33,4,591,1.85,1,591,591,0,0,120,0.33
1765,1983,34,1,352,1.85,1,176,176,0,0,120,0.33
1766,1983,34,2,404,1.85,1,202,202,0,0,120,0.33
1767,1983,34,3,442,1.85,1,221,221,0,0,120,0.33
1768,1983,34,4,484,1.85,1,242,242,0,0,120,0.33
1769,1983,35,1,289,1.85,1,289,289,0,0,120,0.33
1770,1983,35,2,357,1.85,1,357,357,0,0,120,0.33
1771,1983,35,3,437,1.85,1,437,437,0,0,120,0.33
1772,1983,35,4,496,1.85,1,496,496,0,0,120,0.33
1773,1983,36,1,430,1.85,1,216,216,0,0,120,0.33
1774,1983,36,2,537,1.85,1,263,263,0,0,120,0.33
1775,1983,36,3,643,1.85,1,327,327,0,0,120,0.33
1776,1983,36,4,749,1.85,1,381,381,0,0,120,0.33
1777,1983,37,1,218,1.85,1,218,218,0,0,120,0.33
1778,1983,37,2,282,1.85,1,282,282,0,0,120,0.33
1779,1983,37,3,349,1.85,1,349,349,0,0,120,0.33
1780,1983,37,4,409,1.85,1,409,409,0,0,120,0.33
1781,1983,38,1,303,1.85,1,303,303,0,0,120,0.33
1782,1983,38,2,358,1.85,1,358,358,0,0,120,0.33
1783,1983,38,3,433,1.85,1,433,433,0,0,120,0.33
1784,1983,38,4,508,1.85,1,508,508,0,0,120,0.33
1785,1983,39,1,262,1.85,1,262,262,0,0,120,0.33
1786,1983,39,2,335,1.85,1,335,335,0,0,120,0.33
1787,1983,39,3,401,1.85,1,401,401,0,0,120,0.33
1788,1983,39,4,460,1.85,1,460,460,0,0,120,0.33
1789,1983,40,1,299,1.85,1,299,299,0,0,120,0.33
1790,1983,40,2,368,1.85,1,368,368,0,0,120,0.33
1791,1983,40,3,421,1.85,1,421,421,0,0,120,0.33
1792,1983,40,4,473,1.85,1,473,473,0,0,120,0.33
1793,1983,41,1,144,1.85,1,144,109,0,0,120,0.33
1794,1983,41,2,187,1.85,1,187,142,0,0,120,0.33
1795,1983,41,3,229,1.85,1,229,174,0,0,120,0.33
1796,1983,41,4,272,1.85,1,272,206,0,0,120,0.33
1797,1983,42,1,280,1.85,1,280,280,0,0,120,0.33
1798,1983,42,2,321,1.85,1,321,321,0,0,120,0.33
1799,1983,42,3,361,1.85,1,361,361,0,0,120,0.33
1800,1983,42,4,401,1.85,1,401,401,0,0,120,0.33
1801,1983,43,1,142,1.85,1,101,101,0,0,120,0.33
1802,1983,43,2,179,1.85,1,127,127,0,0,120,0.33
1803,1983,43,3,217,1.85,1,154,154,0,0,120,0.33
1804,1983,43,4,256,1.85,1,182,182,0,0,120,0.33
1805,1983,44,1,425,1.85,1,128,128,0,0,120,0.33
1806,1983,44,2,494,1.85,1,148,148,0,0,120,0.33
1807,1983,44,3,593,1.85,1,178,178,0,0,120,0.33
1808,1983,44,4,661,1.85,1,198,198,0,0,120,0.33
1809,1983,45,1,531,1.85,1,531,286,0,0,120,0.33
1810,1983,45,2,672,1.85,1,672,362,0,0,120,0.33
1811,1983,45,3,772,1.85,1,772,416,0,0,120,0.33
1812,1983,45,4,909,1.85,1,909,490,0,0,120,0.33
1813,1983,46,1,644,1.85,1,418,418,0,0,120,0.33
1814,1983,46,2,780,1.85,1,507,507,0,0,120,0.33
1815,1983,46,3,875,1.85,1,568,568,0,0,120,0.33
1816,1983,46,4,997,1.85,1,648,648,0,0,120,0.33
1817,1983,47,1,226,1.85,1,203,203,0,0,120,0.33
1818,1983,47,2,283,1.85,1,255,255,0,0,120,0.33
1819,1983,47,3,339,1.85,1,305,305,0,0,120,0.33
1820,1983,47,4,400,1.85,1,360,360,0,0,120,0.33
1821,1983,48,1,588,1.85,1,374,374,0,0,120,0.33
1822,1983,48,2,728,1.85,1,462,462,0,0,120,0.33
1823,1983,48,3,856,1.85,1,544,544,0,0,120,0.33
1824,1983,48,4,986,1.85,1,627,627,0,0,120,0.33
1825,1983,49,1,219,1.85,1,164,164,0,0,120,0.33
1826,1983,49,2,275,1.85,1,206,206,0,0,120,0.33
1827,1983,49,3,332,1.85,1,249,249,0,0,120,0.33
1828,1983,49,4,379,1.85,1,284,275,0,0,120,0.33
1829,1983,50,1,513,1.85,1,436,436,0,0,120,0.33
1830,1983,50,2,604,1.85,1,513,513,0,0,120,0.33
1831,1983,50,3,720,1.85,1,612,612,0,0,120,0.33
1832,1983,50,4,827,1.85,1,703,703,0,0,120,0.33
1833,1983,51,1,290,1.85,1,290,290,0,0,120,0.33
1834,1983,51,2,325,1.85,1,325,325,0,0,120,0.33
1835,1983,51,3,355,1.85,1,355,355,0,0,120,0.33
1836,1983,51,4,405,1.85,1,405,405,0,0,120,0.33
1837,1984,1,1,288,1.85,1,88,88,0,0,120,0.33
1838,1984,1,2,384,1.85,1,118,118,0,0,120,0.33
1839,1984,1,3,480,1.85,1,147,147,0,0,120,0.33
1840,1984,1,4,576,1.85,1,177,177,0,0,120,0.33
1841,1984,2,1,617,1.85,1,617,617,0,0,120,0.33
1842,1984,2,2,696,1.85,1,696,696,0,0,120,0.33
1843,1984,2,3,775,1.85,1,775,775,0,0,120,0.33
1844,1984,2,4,854,1.85,1,854,854,0,0,120,0.33
1845,1984,3,1,180,1.85,1,180,180,0,0,120,0.33
1846,1984,3,2,233,1.85,1,233,233,0,0,120,0.33
1847,1984,3,3,282,1.85,1,282,282,0,0,120,0.33
1848,1984,3,4,322,1.85,1,322,322,0,0,120,0.33
1849,1984,4,1,193,1.85,1,135,135,0,0,120,0.33
1850,1984,4,2,234,1.85,1,163,163,0,0,120,0.33
1851,1984,4,3,273,1.85,1,191,191,0,0,120,0.33
1852,1984,4,4,310,1.85,1,217,217,0,0,120,0.33
1853,1984,5,1,448,1.85,1,448,448,0,0,120,0.33
1854,1984,5,2,555,1.85,1,555,555,0,0,120,0.33
1855,1984,5,3,660,1.85,1,660,660,0,0,120,0.33
1856,1984,5,4,753,1.85,1,753,753,0,0,120,0.33
1857,1984,6,1,331,1.85,1,331,272,0,0,120,0.33
1858,1984,6,2,421,1.85,1,421,346,0,0,120,0.33
1859,1984,6,3,510,1.85,1,510,420,0,0,120,0.33
1860,1984,6,4,605,1.85,1,605,498,0,0,120,0.33
1861,1984,7,1,380,1.85,1,380,380,0,0,120,0.33
1862,1984,7,2,467,1.85,1,467,467,0,0,120,0.33
1863,1984,7,3,549,1.85,1,549,549,0,0,120,0.33
1864,1984,7,4,628,1.85,1,628,628,0,0,120,0.33
1865,1984,8,1,212,1.85,1,212,212,0,0,120,0.33
1866,1984,8,2,287,1.85,1,287,287,0,0,120,0.33
